trip_distance,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,month,day,day_of_week,hour_of_day,trip_duration
38,1,155.55,0,0,46.75,0,0.3,202.6,107,265,8,7,1,22,20
10.6,1,31.5,0,0.5,8.05,0,0.3,40.35,66,138,12,10,0,8,1283
8.55,1,24.5,0,0.5,9.32,5.76,0.3,40.38,141,138,9,25,1,12,1395
15.2,1,44,1,0.5,10.3,5.76,0.3,61.86,138,87,3,8,3,17,1778
7.3,1,22.5,0.5,0.5,5.5,5.76,0.3,35.06,262,138,11,30,4,5,2258
8.6,1,27.5,0.5,0.5,8.6,5.76,0.3,43.16,230,223,9,21,4,21,2459
15.3,1,45,0,0.5,11.45,0,0.3,57.25,132,145,8,21,1,13,1694
6.47,1,24,0,0.5,4.96,0,0.3,29.76,68,43,10,14,6,13,1139
23.04,1,69.5,0,0.5,17.58,0,0.3,87.88,132,40,10,15,0,15,1486
2.7,1,70,0,0,11.8,0,0.3,82.1,265,265,8,18,5,1,1755
7.6,1,25.5,0.5,0.5,5.35,0,0.3,32.15,162,97,2,27,1,0,3147
22.87,2,62,0.5,0.5,0,5.76,0.3,69.06,231,76,9,4,1,21,1860
9.7,1,28.5,0.5,0.5,4.27,5.76,0.3,39.83,239,138,9,4,1,5,2272
10.1,1,29.5,0.5,0.5,7.3,5.76,0.3,43.86,138,161,4,3,1,21,2620
6.2,2,55,0,0,0,0,0.3,55.3,48,265,2,10,5,3,1598
7.21,1,24.5,0,0.5,6.32,0,0.3,31.62,100,244,9,22,5,17,2334
7.19,1,24,0.5,0.5,4,0,0.3,29.3,246,65,7,4,2,23,2048
8.63,1,31,0,0.5,7.51,5.76,0.3,45.07,138,161,3,26,0,12,1659
12.13,1,36.5,0,0.5,3.44,5.76,0.3,48.45,142,93,9,3,0,18,1559
6.61,1,26.5,0,0.5,0,0,0.3,27.3,161,116,6,8,4,15,1773
16.7,1,48,0,0.5,6,5.76,0.3,60.56,264,264,3,8,3,8,1646
4.57,2,23.5,0,0.5,0,0,0.3,24.3,230,231,2,10,5,14,2023
4.92,2,25,0,0.5,0,0,0.3,25.8,48,13,11,19,0,10,50
4.93,1,22,1,0.5,2.5,0,0.3,26.3,264,264,4,16,0,16,1701
12.19,1,34,0,0.5,8.8,5.76,0.3,49.36,230,138,4,15,6,8,1643
10.17,1,33,0,0.5,10,5.76,0.3,49.56,138,239,8,22,2,14,1317
10.4,1,32.5,0,0.5,7.8,5.76,0.3,46.86,138,48,12,9,6,16,1828
4.3,1,24,0,0.5,3.72,0,0.3,28.52,144,162,5,3,3,15,2144
7.1,1,21.5,0.5,0.5,0.3,0,0.3,23.1,68,228,8,31,4,5,911
9.9,1,28.5,0,0.5,7.3,0,0.3,36.6,264,138,8,9,3,11,2278
11.5,2,34,0,0.5,0,5.76,0.3,40.56,138,186,6,17,6,12,1932
6.7,2,22.5,0,0.5,0,0,0.3,23.3,65,236,4,18,2,6,2265
10.1,1,29.5,0,0.5,6,5.76,0.3,42.06,138,162,5,4,4,14,1565
6.5,1,22,0.5,0.5,4.65,0,0.3,27.95,264,264,1,16,1,21,1167
8.1,1,25.5,0,0.5,8,5.76,0.3,40.06,138,41,9,23,6,18,48
0.12,1,2.5,1,0.5,0.86,0,0.3,5.16,239,238,10,12,4,19,2089
20.45,1,59,0,0.5,11.96,0,0.3,71.76,132,65,4,16,0,14,995
8.13,1,25.5,0.5,0.5,6.51,5.76,0.3,39.07,68,227,6,23,5,22,2084
10.13,1,30,0,0.5,4.62,0,0.3,37.37,114,138,8,21,1,7,2342
9.52,1,33,1,0.5,6,5.76,0.3,46.56,140,138,4,26,3,16,1463
11.41,1,39,0,0.5,9.11,5.76,0.3,54.67,138,262,8,22,2,12,1732
14.33,1,44,1,0.5,0,5.76,0.3,51.56,183,205,6,7,3,19,1623
9.54,1,28.5,1,0.5,5.41,5.76,0.3,41.47,138,239,3,27,1,17,2332
11.35,1,43,0,0.5,7,5.76,0.3,56.56,138,161,1,18,3,10,1977
11.1,1,35,0,0.5,7.15,0,0.3,42.95,209,138,11,30,4,13,1534
7.64,2,24.5,0.5,0.5,0,0,0.3,25.8,168,152,6,17,6,4,2487
5.9,1,22,0,0.5,4.55,0,0.3,27.35,88,162,6,6,2,9,2875
8.42,2,26.5,0,0.5,0,5.76,0.3,33.06,138,263,12,12,2,14,1908
11.09,1,30.5,0.5,0.5,7.51,5.76,0.3,45.07,233,138,10,12,4,5,2577
8.5,1,25.5,0.5,0.5,6.5,5.76,0.3,39.06,138,162,9,13,3,0,1138
10.31,2,32.5,0,0.5,0,5.76,0.3,39.06,138,161,5,26,5,18,1061
5.3,1,23.5,0.5,0.5,4.95,0,0.3,29.75,148,239,5,25,4,22,3083
10.5,1,34,0,0.5,8.1,5.76,0.3,48.66,90,138,1,19,4,11,1429
16.91,1,52.5,0,0.5,10.66,0,0.3,63.96,138,178,8,21,1,14,2166
13.7,1,41.5,0,0.5,9.6,5.76,0.3,57.66,138,144,11,7,2,10,4004.000000000001
12.25,1,37.5,0,0.5,9,5.76,0.3,53.06,261,138,10,5,4,11,2524
30.1,1,108,0,0.5,22.9,5.76,0.3,137.46,132,265,5,22,1,7,2000
18.99,1,51,0.5,0.5,10.46,0,0.3,62.76,132,25,4,5,3,21,1113
8.6,1,30.5,0,0.5,7.4,5.76,0.3,44.46,138,161,5,15,1,7,2137
11.46,1,36.5,0,0.5,8.61,5.76,0.3,51.67,138,164,5,25,4,9,1754
9.32,1,29,0,0.5,5.96,0,0.3,35.76,263,231,10,16,1,13,23
9.98,1,31,0,0.5,9.39,5.76,0.3,46.95,238,138,9,25,1,9,1644
18.23,1,68,0,0,19.7,10.5,0.3,98.5,142,1,2,8,3,14,1802
5.92,1,21.5,1,0.5,5.82,0,0.3,29.12,87,163,2,27,1,16,1488
13.36,1,37,0.5,0.5,7,0,0.3,45.3,138,106,4,3,1,20,2766
6.17,1,26,0,0.5,5.36,0,0.3,32.16,233,13,10,17,2,10,1529
7.54,1,25,0,0.5,5.16,0,0.3,30.96,25,140,3,9,4,8,1573
6.11,1,22,0.5,0.5,4.66,0,0.3,27.96,68,75,3,16,4,23,1458
5.2,1,21.5,0.5,0.5,4.56,0,0.3,27.36,114,238,1,5,4,21,1755
7.73,1,27,0,0.5,5.56,0,0.3,33.36,79,75,3,25,6,14,3439
9.75,1,32.5,0.5,0.5,0,0,0.3,33.8,230,59,12,12,2,22,2041
16.51,1,49.5,0,0.5,10.06,0,0.3,60.36,132,112,11,29,3,8,3570
6.7,1,22.5,0.5,0.5,4.76,0,0.3,28.56,231,151,5,22,1,21,2578
13.87,2,41,1,0.5,0,0,0.3,42.8,132,265,4,17,1,16,5379
7,2,23,0.5,0.5,0,0,0.3,24.3,211,260,4,18,2,23,1166
11.59,1,34.5,0.5,0.5,8.95,0,0.3,44.75,138,224,8,19,6,0,1852
12.35,1,43.5,0,0.5,10.01,5.76,0.3,60.07,230,138,3,4,6,18,1741
5.9,1,24,0,0.5,4.95,0,0.3,29.75,244,239,3,29,3,10,1970
6.9,1,22,0,0.5,4.55,0,0.3,27.35,132,134,2,15,3,13,1477
18.11,1,67.5,0,0,16.66,15.5,0.3,99.96,230,1,3,17,5,10,1482
4.1,1,23,0,0.5,3.57,0,0.3,27.37,232,48,7,28,5,16,2418
9.9,1,39.5,0,0.5,10,5.76,0.3,56.06,138,48,10,17,2,14,2259
10.73,1,41,0,0.5,7,5.76,0.3,54.56,100,138,8,31,4,14,3288
7.2,2,27.5,0,0.5,0,5.76,0.3,34.06,138,166,7,31,1,13,1310
7.5,1,32.5,0,0.5,6.66,0,0.3,39.96,79,166,10,17,2,8,1608
4.3,2,26.5,0,0.5,0,0,0.3,27.3,230,148,2,10,5,19,2890
7.41,1,23,0.5,0.5,6.08,0,0.3,30.38,79,152,4,6,4,1,1914
3.27,1,25,0,0.5,6.45,0,0.3,32.25,170,261,9,21,4,11,2200
9.4,1,26,0,0.5,5.85,2.64,0.3,35.29,143,220,3,8,3,10,994
12.1,1,40.5,0,0.5,9.4,5.76,0.3,56.46,230,138,5,15,1,13,1410
13.09,1,42.5,0.5,0.5,9.29,2.64,0.3,55.73,144,220,8,8,2,23,1600
15.16,1,42.5,0,0.5,8,5.76,0.3,57.06,138,87,3,5,0,7,862
4.94,1,21.5,0,0.5,5.58,0,0.3,27.88,239,113,9,14,4,8,1215
9.2,1,27.5,0,0.5,8.52,5.76,0.3,42.58,263,138,3,6,1,13,1155
7.54,1,26.5,0,0.5,5.46,0,0.3,32.76,65,22,10,3,2,8,1600
10.54,1,37.5,0,0.5,8.81,5.76,0.3,52.87,138,163,9,12,2,14,2753
1.5,1,22,0,0.5,5.7,0,0.3,28.5,234,230,9,25,1,9,1837
5.8,1,22,0.5,0.5,4.66,0,0.3,27.96,231,36,3,7,2,1,2028
7.64,2,27.5,0,0.5,0,0,0.3,28.3,237,87,6,28,3,9,2206
2.11,1,27,0,0.5,6.95,0,0.3,34.75,143,141,3,27,1,10,1901
17.79,1,71,0,0,20.45,10.5,0.3,102.25,170,1,3,27,1,12,1796
11.06,1,36.5,0,0.5,10.76,5.76,0.3,53.82,230,138,5,23,2,10,1820
8.9,1,29.5,0.5,0.5,3.08,0,0.3,33.88,43,231,9,2,6,20,1130
9.81,1,28,0,0.5,5.76,0,0.3,34.56,132,19,4,6,4,6,3394
10.05,1,29.5,0.5,0.5,5.55,0,0.3,36.35,170,243,12,8,5,21,1785
2.8,2,29.5,0,0.5,0,0,0.3,30.3,237,48,1,20,5,12,1519
18.03,1,50.5,0.5,0.5,0,0,0.3,51.8,90,216,8,23,3,1,1342
11.41,1,38,0,0.5,8.91,5.76,0.3,53.47,138,170,6,5,1,9,1926
15.7,1,45,0.5,0.5,10,0,0.3,56.3,161,14,7,4,2,1,2121
8,1,29,0.5,0.5,6.05,0,0.3,36.35,138,37,9,20,3,23,2010
0.3,2,3,0.5,0.5,0,0,0.3,4.3,48,48,3,19,0,20,3086
17.5,1,53.5,0,0.5,10.86,0,0.3,65.16,138,14,3,26,0,10,1619
15.5,1,48,1,0.5,4.98,0,0.3,54.78,132,112,11,5,0,16,1295
12.1,1,40.5,0,0.5,8.25,0,0.3,49.55,132,61,4,7,5,16,1659
2.7,1,22,0,0.5,5.7,0,0.3,28.5,151,230,3,27,1,10,2197
8.9,1,27,1,0.5,6.9,5.76,0.3,41.46,138,161,1,16,1,19,1453
4.72,1,23,0.5,0.5,4.86,0,0.3,29.16,141,211,3,16,4,21,2446
6.3,1,21.5,0.5,0.5,4.55,0,0.3,27.35,261,238,3,27,1,20,2263
9.2,1,33,0,0.5,7.9,5.79,0.3,47.49,161,138,3,28,2,13,1891
15.88,1,56,0,0.5,14.2,0,0.3,71,138,89,5,1,1,11,2649
7.04,1,30.5,0,0.5,7.82,0,0.3,39.12,163,13,8,31,4,15,2729
6.5,2,27.5,0.5,0.5,0,0,0.3,28.8,249,188,4,17,1,23,2274
0.3,1,3,0,0.5,1.1,0,0.3,4.9,170,170,10,17,2,14,3444
7.9,1,27.5,0.5,0.5,5.76,0,0.3,34.56,162,25,3,8,3,22,1198
5.57,1,24,1,0.5,5.16,0,0.3,30.96,263,90,4,6,4,18,1931
4.79,2,23,0.5,0.5,0,0,0.3,24.3,68,236,11,8,3,21,53
10.94,1,37.5,0,0.5,13.22,5.76,0.3,57.28,163,138,9,24,0,12,2260
4.4,1,23,0.5,0.5,4.85,0,0.3,29.15,79,17,10,13,5,20,1307
8.5,1,28.5,0,0.5,7,5.76,0.3,42.06,138,236,2,8,3,13,80
12.1,1,42,0,0.5,9.7,5.76,0.3,58.26,90,70,9,13,3,9,1580
9.25,1,31,1,0.5,6.56,0,0.3,39.36,138,4,4,25,2,19,1284
10.47,1,31,0.5,0.5,6.46,0,0.3,38.76,158,179,8,20,0,3,3649
14.84,1,58,0.5,0,8,12.5,0.3,79.3,48,1,3,26,0,5,2237
11.39,1,35.5,0,0.5,8.41,5.76,0.3,50.47,230,138,4,5,3,13,4205
4.47,2,25.5,0.5,0.5,0,0,0.3,26.8,114,37,11,10,5,23,3201
8.12,1,28,0,0.5,6.91,5.76,0.3,41.47,138,141,12,11,1,8,2972
10.4,1,34,1,0.5,8,5.76,0.3,49.56,138,232,2,6,1,16,1561
16.6,1,46.5,0,0.5,11.8,0,0.3,59.1,132,256,5,6,6,14,2071
7.67,1,30,0,0.5,6.16,0,0.3,36.96,263,158,6,16,5,12,1659
3.98,1,24.5,0,0.5,4,0,0.3,29.3,186,236,3,6,1,15,1690
9.2,1,29,0,0.5,5.95,0,0.3,35.75,138,49,6,16,5,17,3353
5.79,1,21.5,0,0.5,3.34,0,0.3,25.64,7,211,6,26,1,6,2073
9.95,1,36.5,0,0.5,6,5.76,0.3,49.06,162,138,1,17,2,15,2244
12.7,1,225,0,0,0,0,0.3,225.3,265,265,12,24,0,19,796
10.45,1,29.5,0.5,0.5,9.14,5.76,0.3,45.7,163,138,9,13,3,4,2840
6.31,1,22,0,0.5,5.7,0,0.3,28.5,13,170,6,14,3,11,1072
3.16,1,27,0,0.5,5.56,0,0.3,33.36,249,237,3,27,1,13,2719
6.9,1,22,0,0.5,5.7,0,0.3,28.5,198,52,7,29,6,6,3286
9.34,1,27,0.5,0.5,4.24,0,0.3,32.54,262,40,6,22,4,21,2351
12.45,1,38,0,0.5,8.91,5.76,0.3,53.47,138,50,4,7,5,12,1947
13.92,1,44,0.5,0.5,12.76,5.76,0.3,63.82,164,216,3,15,3,21,1141
6.1,1,22,0.5,0.5,4.66,0,0.3,27.96,261,239,11,16,4,22,2378
9.6,1,28,0.5,0.5,5.85,0,0.3,35.15,158,243,6,3,6,2,3034
9.96,1,31.5,0,0.5,7.61,5.76,0.3,45.67,138,162,9,26,2,7,2053
12.1,1,36.5,0.5,0.5,7.55,0,0.3,45.35,138,33,3,6,1,20,1818
7.83,1,22.5,0.5,0.5,5.91,5.76,0.3,35.47,236,138,3,5,0,4,2217
8.7,1,31.5,0,0.5,7.61,5.76,0.3,45.67,138,186,9,23,6,18,2480
5.3,2,23,0,0.5,0,0,0.3,23.8,229,82,3,10,5,17,2063
7.73,1,25,0.5,0.5,5.26,0,0.3,31.56,87,142,2,16,4,21,1912
11.52,1,34,1,0.5,8.31,5.76,0.3,49.87,138,142,1,29,0,18,3198
11.03,1,35,0.5,0.5,6,5.76,0.3,48.06,138,161,8,16,3,23,2029
0.07,2,3,1,0.5,0,0,0.3,4.8,68,68,6,27,2,17,1020
8.7,1,27,0,0.5,5.55,0,0.3,33.35,236,13,3,28,2,7,1983
3.75,1,22,0,0.5,4,0,0.3,26.8,45,100,3,3,5,15,1797
7.1,2,28,1,0.5,0,5.76,0.3,35.56,233,173,3,9,4,19,1335
7.43,1,22.5,0.5,0.5,5.91,5.76,0.3,35.47,138,263,9,23,6,22,2231
9.9,1,46,1,0.5,9.55,0,0.3,57.35,164,138,6,26,1,16,2319
11.39,1,35.5,0,0.5,7.79,2.64,0.3,46.73,246,220,5,15,1,7,1140
4.4,2,23,0,0.5,0,0,0.3,23.8,239,234,12,1,5,15,1976
9.2,1,30,0.5,0.5,7.41,5.76,0.3,44.47,186,37,5,24,3,21,1482
22.1,1,68.5,1,0.5,10,0,0.3,80.3,132,106,3,8,3,17,1945
6.8,2,31,0,0.5,0,0,0.3,31.8,162,13,6,28,3,9,982
11.44,1,33.5,0.5,0.5,6.96,0,0.3,41.76,138,188,9,23,6,22,1615
9.65,1,32.5,0,0.5,7.81,5.76,0.3,46.87,230,138,10,5,4,12,903
5.05,1,23.5,1,0.5,5.06,0,0.3,30.36,144,263,9,4,1,17,1938
5.96,1,21.5,0,0.5,4.46,0,0.3,26.76,161,88,7,29,6,13,1717
7.03,1,27,0,0.5,5.56,0,0.3,33.36,74,220,3,25,6,14,1666
0.27,2,3,0,0.5,0,0,0.3,3.8,137,170,8,23,3,8,1889
5.29,1,21.5,0,0.5,6.69,0,0.3,28.99,113,151,4,7,5,10,1849
7.31,2,23,0,0.5,0,0,0.3,23.8,132,265,2,9,4,13,1396
9.15,1,28,0,0.5,5.76,0,0.3,34.56,132,265,3,2,4,13,1222
6.7,1,35,0,0.5,6,0,0.3,41.8,230,261,9,25,1,9,1401
8.53,1,27,0.5,0.5,0,0,0.3,28.3,141,95,12,12,2,0,3104
4.59,1,23,0,0.5,4.76,0,0.3,28.56,211,112,3,26,0,11,1004
10.76,1,31,0.5,0.5,6.46,0,0.3,38.76,138,37,9,23,6,23,1783
5.59,1,22.5,0.5,0.5,4.76,0,0.3,28.56,238,107,11,17,5,0,2593
10.79,1,40,0,0.5,9.31,5.76,0.3,55.87,230,138,5,3,3,11,1349
19.84,1,72,1,0,18.92,21.3,0.3,113.52,230,1,3,8,3,16,1637
9.6,1,28,0.5,0.5,10.5,5.76,0.3,45.56,239,138,4,3,1,4,3256
6.6,1,28.5,0.5,0.5,5.95,0,0.3,35.75,170,256,3,16,4,23,2074
11.5,2,32,0.5,0.5,0,0,0.3,33.3,48,242,7,18,2,22,3749.000000000001
5.78,1,21.5,0.5,0.5,5.7,0,0.3,28.5,107,65,11,29,3,22,2794
10.5,1,34,0,0.5,8.1,5.76,0.3,48.66,68,138,2,6,1,11,1175
10.4,1,39,0,0.5,7.95,0,0.3,47.75,186,228,10,15,0,12,1924
0.3,1,3,0,0.5,0.76,0,0.3,4.56,142,143,1,16,1,10,1944
6.49,1,21.5,0.5,0.5,2.28,0,0.3,25.08,186,33,2,26,0,21,1714
13.78,1,41.5,0.5,0.5,10.7,0,0.3,53.5,138,13,6,26,1,20,1718
6.2,2,32,0,0.5,0,0,0.3,32.8,74,75,5,7,0,13,1550
19.3,1,59,0,0.5,8,5.76,0.3,73.56,138,88,10,17,2,7,86258
14.8,1,42.5,0,0.5,9.8,5.76,0.3,58.86,13,138,3,27,1,13,2486
6.7,1,23.5,0.5,0.5,4.95,0,0.3,29.75,48,33,10,16,1,22,2576
5.62,1,22.5,0.5,0.5,4.76,0,0.3,28.56,161,87,11,28,2,22,1743
5.8,1,22,0,0.5,4.55,0,0.3,27.35,161,87,9,4,1,12,1365
8.78,1,26,0,0.5,6.51,5.76,0.3,39.07,138,140,6,3,6,19,1535
7.03,1,25.5,0.5,0.5,5.36,0,0.3,32.16,234,225,3,16,4,1,1786
8.75,1,28.5,1,0.5,6.06,0,0.3,36.36,231,67,5,1,1,19,1450
5.76,1,22.5,0,0.5,4.66,0,0.3,27.96,161,87,3,6,1,11,2898
9,1,27.5,0.5,0.5,0,0,0.3,28.8,262,25,7,30,0,22,2836
6.3,1,26,0.5,0.5,2.7,0,0.3,30,90,255,2,24,5,22,1495
3.51,1,22.5,0,0.5,4.66,0,0.3,27.96,114,90,8,18,5,16,2013
4.16,1,22.5,0,0.5,4.66,0,0.3,27.96,236,161,3,16,4,13,1756
9.17,1,26.5,1,0.5,6.81,5.76,0.3,40.87,162,138,7,17,1,19,2089
6.8,1,25.5,0.5,0.5,4,0,0.3,30.8,68,181,9,15,5,3,2258
10.58,1,34.5,0,0.5,8.21,5.76,0.3,49.27,161,138,4,25,2,10,2679
8.7,1,30,0,0.5,7.31,5.76,0.3,43.87,164,138,8,9,3,11,4122
9.61,1,29,0,0.5,8.89,5.76,0.3,44.45,138,116,11,18,6,17,2016
14.1,1,69.5,1,0,17.66,17.5,0.3,105.96,79,1,1,8,0,18,1766
9.1,1,39,0,0.5,7.95,0,0.3,47.75,68,106,3,4,6,14,1356
5.8,1,21.5,0.5,0.5,4.55,0,0.3,27.35,186,255,10,5,4,2,1020
9.75,1,33,0,0.5,6.76,0,0.3,40.56,161,138,10,17,2,13,6415
3.07,1,22,0,0.5,4.56,0,0.3,27.36,238,161,10,5,4,9,2686
11.89,1,33.5,0.5,0.5,7.49,2.64,0.3,44.93,246,200,3,9,4,0,2752
16.58,1,46,0.5,0.5,9.46,0,0.3,56.76,132,256,3,17,5,0,1150
14.73,1,45.5,0,0.5,10.41,5.76,0.3,62.47,138,88,10,13,5,19,2222
6.65,1,23,0.5,0.5,4.86,0,0.3,29.16,107,181,4,5,3,21,1235
5.34,1,22,0.5,0.5,5.82,0,0.3,29.12,158,236,9,14,4,21,3810.000000000001
9.2,1,28.5,0,0.5,5.86,0,0.3,35.16,226,87,5,3,3,7,1300
13.16,1,41.5,0,0.5,8.46,0,0.3,50.76,79,92,9,1,5,15,2667
7.8,1,25.5,0,0.5,5.25,0,0.3,31.55,144,228,6,15,4,9,1923
4.64,1,60,0,0.5,14.26,10.5,0.3,85.56,114,265,5,6,6,1,2273
13.16,1,39,0.5,0.5,9.21,5.76,0.3,55.27,138,68,10,15,0,21,1876
7.84,1,33.5,0.5,0.5,8.7,0,0.3,43.5,170,17,11,30,4,22,1538
9.13,2,35,0,0.5,0,5.76,0.3,41.56,138,107,1,20,5,19,1521
6.6,1,27,0,0.5,5.55,0,0.3,33.35,237,87,8,20,0,13,1454
4.7,1,22.5,0.5,0.5,4.75,0,0.3,28.55,79,189,4,6,4,22,1876
9.9,1,31.5,0,0.5,8.05,0,0.3,40.35,138,114,5,13,6,17,1712
18.01,1,48,0.5,0.5,9.86,0,0.3,59.16,132,66,3,3,5,23,1844
10.04,1,46.5,0,0,10.51,5.76,0.3,63.07,138,162,6,25,0,14,1598
8.41,1,27.5,0,0.5,6.81,5.76,0.3,40.87,138,161,4,5,3,15,3605
4.62,1,26.5,1,0.5,7.08,0,0.3,35.38,163,166,11,28,2,17,1787
4.7,1,30.5,0,0.5,6.25,0,0.3,37.55,164,164,9,14,4,15,2172
4.6,1,23.5,0,0.5,4,0,0.3,28.3,186,238,6,5,1,11,1270
17.1,2,49,0,0.5,0,5.76,0.3,55.56,161,124,12,1,5,9,1148
22.69,1,95.7,0,0,21.3,10.5,0.3,127.8,132,265,2,16,4,21,1571
6.16,1,29.5,1,0.5,6.26,0,0.3,37.56,75,100,9,11,1,18,2356
3.5,1,21.5,0,0.5,4.45,0,0.3,26.75,43,234,5,2,2,14,1399
12.92,1,35.5,0.5,0.5,11.04,0,0.3,47.84,264,54,11,7,2,22,2731
7,1,34,0,0.5,6.95,0,0.3,41.75,163,37,8,31,4,11,2573
10.03,1,29.5,0,0.5,7.21,5.76,0.3,43.27,161,138,2,14,2,14,1098
15.87,1,45,0,0.5,10.31,5.76,0.3,61.87,13,138,10,12,4,8,1577
8.99,1,29,0,0.5,8.89,5.76,0.3,44.45,138,233,6,27,2,8,2007
6.5,1,30.5,0.5,0.5,6.35,0,0.3,38.15,79,79,12,19,2,22,1875
10.02,1,39,0,0.5,11.39,5.76,0.3,56.95,138,230,5,4,4,14,2253
6.22,1,22.5,0,0.5,4.66,0,0.3,27.96,100,87,3,3,5,14,2478
12.6,1,36.5,0.5,0.5,4,5.76,0.3,47.56,138,107,3,18,6,20,2285
7.25,1,27,0,0.5,8.34,0,0.3,36.14,138,163,3,5,0,10,2171
8,1,27.5,0.5,0.5,6.91,5.76,0.3,41.47,88,145,1,8,0,20,1806
12.89,1,37.5,0,0.5,11.02,5.76,0.3,55.08,138,13,3,6,1,12,2501
8.64,1,27,0,0.5,6.71,5.76,0.3,40.27,236,138,6,5,1,7,2038
5.5,1,22,0.5,0.5,6.95,0,0.3,30.25,163,231,9,12,2,21,1413
2.5,1,25.5,0,0.5,5.25,0,0.3,31.55,234,229,3,25,6,18,2299
0.2,1,3,1,0.5,0.96,0,0.3,5.76,237,263,5,23,2,16,1691
0.29,1,3,0,0.5,0.76,0,0.3,4.56,79,79,6,16,5,16,1762
6.02,2,22,0,0.5,0,0,0.3,22.8,164,225,12,1,5,7,1911
7,1,21.5,0,0.5,6.2,2.64,0.3,31.14,24,220,11,6,1,18,1512
17.63,1,49.5,0,0.5,10.06,0,0.3,60.36,132,97,3,18,6,9,2083
6.99,1,26.5,0.5,0.5,4.17,0,0.3,31.97,48,49,3,27,1,22,2610
27.3,1,150,0,0,25,0,0.3,175.3,138,265,1,17,2,10,1340
32.5,1,127.5,0,0.5,75,8.5,0.3,211.8,75,150,6,5,1,14,2560
7.8,3,24,0,0.5,0,0,0.3,24.8,132,121,1,21,6,18,1897
7.35,2,31.5,0,0.5,0,0,0.3,32.3,230,181,1,20,5,19,2160
10.84,1,40.5,1,0.5,10.58,0,0.3,52.88,138,33,10,16,1,17,1772
14.08,2,84,0,0.5,0,5.76,0.3,90.56,138,265,3,18,6,9,1329
10.3,1,33,0,0.5,6,5.76,0.3,45.56,100,138,1,17,2,12,1105
9.6,2,33.5,1,0.5,0,0,0.3,35.3,141,40,4,18,2,18,1624
6.6,1,23.5,0.5,0.5,4.95,0,0.3,29.75,229,33,5,15,1,21,2079
7,1,25.5,0.5,0.5,5.35,0,0.3,32.15,230,145,9,25,1,22,1191
0.22,2,3,0.5,0.5,0,0,0.3,4.3,113,234,1,20,5,23,2478
9.18,1,41,0,0.5,9.51,5.76,0.3,57.07,138,233,9,21,4,11,2583
7.54,1,26,0,0.5,5.36,0,0.3,32.16,236,249,8,20,0,11,1421
15.6,1,42.5,0.5,0.5,10,5.76,0.3,59.56,261,138,8,10,4,5,2210
9.25,1,26.5,0.5,0.5,6.71,5.76,0.3,40.27,162,138,4,6,4,5,1445
0.3,2,3,0,0.5,0,0,0.3,3.8,79,79,8,1,2,9,1802
11.8,2,43,0.5,0.5,0,2.64,0.3,46.94,48,220,8,12,6,0,1576
15.09,1,51,0,0.5,0,2.64,0.3,54.44,174,48,6,7,3,8,3470
13,1,62.5,1,0,15.25,12.5,0.3,91.55,231,1,9,4,1,16,1689
5.6,1,23.5,0,0.5,4.85,0,0.3,29.15,66,234,4,14,5,16,2353
0.2,1,3,1,0.5,1.44,0,0.3,6.24,79,79,4,6,4,19,3875.000000000001
9.12,2,34,0.5,0.5,0,0,0.3,35.3,4,167,4,19,3,0,1429
9.8,1,27.5,0,0.5,5.65,0,0.3,33.95,132,265,3,28,2,6,36
8.63,1,41,0,0.5,9.51,5.76,0.3,57.07,138,237,3,5,0,8,1347
7.03,1,23,0,0.5,4.76,0,0.3,28.56,262,87,1,9,1,9,1191
5.49,1,24,0,0.5,6.2,0,0.3,31,230,12,3,27,1,11,4765
6.83,1,28.5,0,0.5,5.86,0,0.3,35.16,138,36,10,4,3,8,3264
5.47,1,23.5,1,0.5,0,0,0.3,25.3,145,129,10,19,4,18,2399
8.6,2,34,1,0.5,0,0,0.3,35.8,186,247,11,20,1,19,1869
4.91,1,27,0,0.5,6.95,0,0.3,34.75,226,186,10,5,4,7,2033
8.62,1,29.5,0,0.5,6,5.76,0.3,42.06,138,107,5,4,4,12,47
6.61,2,22,0,0.5,0,0,0.3,22.8,141,87,7,30,0,7,1693
11.1,1,35,0.5,0.5,3.7,0,0.3,40,137,72,6,24,6,0,96
7.4,1,22.5,0.5,0.5,4.75,0,0.3,28.55,88,236,1,17,2,23,1598
6.99,1,21.5,0,0.5,5.58,0,0.3,27.88,13,141,5,5,5,17,1687
4.81,1,23.5,0,0.5,4.86,0,0.3,29.16,209,170,6,6,2,8,1872
6.3,1,25,0,0.5,3.87,0,0.3,29.67,91,181,6,6,2,9,1876
15.26,1,42.5,0.5,0.5,8.76,0,0.3,52.56,132,7,9,2,6,21,2058
10.7,1,31,0.5,0.5,9.65,0,0.3,41.95,138,113,3,6,1,23,1731
5.5,1,23.5,1,0.5,5.05,0,0.3,30.35,107,41,1,16,1,19,1517
12.92,1,41.5,0,0.5,8.46,0,0.3,50.76,132,257,1,19,4,11,2182
5.38,1,23.5,0,0.5,4.86,0,0.3,29.16,162,88,2,7,2,8,2387
10,1,39.5,0,0.5,11.5,5.76,0.3,57.56,186,138,10,4,3,9,1027
11.86,2,40,0,0.5,0,5.76,0.3,46.56,230,138,7,19,3,12,3462
